"","Unit","Female","Infant","Date.birth","Event.end","Date.end","Time.to.swell","Date.takeover","Dataset","Month","Time1","Time2","Swelling","Takeover.fix","Takeover.timevarying","Sex.infant","Parity","Avg.temperature","Cumulative.rainfall","Season","Rainfall.cat","Temperature.cat"
"1145","D","F71","F72","2013-04-01","mother swells","2015-03-15",23.3770491803279,NA,"conservative",12,11,12,0,0,0,"F","primi",7.43214285714286,5.6,"HotDry","Dry","Hot"
"1164","D","F71","F72","2013-04-01","mother swells","2015-03-15",23.3770491803279,NA,"conservative",13,12,13,0,0,0,"F","primi",8.37741935483871,87.4,"HotDry","Dry","Hot"
"1181","D","F71","F72","2013-04-01","mother swells","2015-03-15",23.3770491803279,NA,"conservative",14,13,14,0,0,0,"F","primi",9.12,173.9,"HotDry","Dry","Hot"
"1144","D","F71","F72","2013-04-01","mother swells","2015-03-15",23.3770491803279,NA,"conservative",15,14,15,0,0,0,"F","primi",9.29354838709677,517.6,"ColdWet","Wet","Cold"
"1157","D","F71","F72","2013-04-01","mother swells","2015-03-15",23.3770491803279,NA,"conservative",16,15,16,0,0,0,"F","primi",8.71666666666667,842.5,"ColdWet","Wet","Cold"
"1186","D","F71","F72","2013-04-01","mother swells","2015-03-15",23.3770491803279,NA,"conservative",17,16,17,0,0,0,"F","primi",7.89032258064516,1153,"ColdWet","Wet","Cold"
"1180","D","F71","F72","2013-04-01","mother swells","2015-03-15",23.3770491803279,NA,"conservative",18,17,18,0,0,0,"F","primi",8.36451612903226,1098.2,"ColdWet","Wet","Cold"
"1143","D","F71","F72","2013-04-01","mother swells","2015-03-15",23.3770491803279,NA,"conservative",19,18,19,0,0,0,"F","primi",7.87,1062,"ColdDry","Dry","Cold"
"1168","D","F71","F72","2013-04-01","mother swells","2015-03-15",23.3770491803279,NA,"conservative",20,19,20,0,0,0,"F","primi",7.55483870967742,736.3,"ColdDry","Dry","Cold"
"1162","D","F71","F72","2013-04-01","mother swells","2015-03-15",23.3770491803279,NA,"conservative",21,20,21,0,0,0,"F","primi",7.05666666666667,460.3,"ColdDry","Dry","Cold"
"1171","D","F71","F72","2013-04-01","mother swells","2015-03-15",23.3770491803279,NA,"conservative",22,21,22,0,0,0,"F","primi",5.85806451612903,89.8,"ColdDry","Dry","Cold"
"1156","D","F71","F72","2013-04-01","mother swells","2015-03-15",23.3770491803279,NA,"conservative",23,22,23,0,0,0,"F","primi",7.02258064516129,18.5,"HotDry","Dry","Hot"
"1150","D","F71","F72","2013-04-01","mother swells","2015-03-15",23.3770491803279,NA,"conservative",24,23,24,1,0,0,"F","primi",9.21071428571429,2,"HotDry","Dry","Hot"
"978","D","F67","F73","2009-01-14","mother swells","2010-04-08",14.7213114754098,NA,"conservative",1,0,1,0,0,0,"F","multi",6.29032258064516,109.2,"ColdDry","Dry","Cold"
"998","D","F67","F73","2009-01-14","mother swells","2010-04-08",14.7213114754098,NA,"conservative",2,1,2,0,0,0,"F","multi",7.42258064516129,0.6,"HotDry","Dry","Hot"
"999","D","F67","F73","2009-01-14","mother swells","2010-04-08",14.7213114754098,NA,"conservative",3,2,3,0,0,0,"F","multi",9.22142857142857,1.9,"HotDry","Dry","Hot"
"1012","D","F67","F73","2009-01-14","mother swells","2010-04-08",14.7213114754098,NA,"conservative",4,3,4,0,0,0,"F","multi",9.23548387096774,46.2,"HotDry","Dry","Hot"
"979","D","F67","F73","2009-01-14","mother swells","2010-04-08",14.7213114754098,NA,"conservative",5,4,5,0,0,0,"F","multi",10.27,50.6,"HotDry","Dry","Hot"
"1027","D","F67","F73","2009-01-14","mother swells","2010-04-08",14.7213114754098,NA,"conservative",6,5,6,0,0,0,"F","multi",10.1645161290323,79.8,"ColdWet","Wet","Cold"
"987","D","F67","F73","2009-01-14","mother swells","2010-04-08",14.7213114754098,NA,"conservative",7,6,7,0,0,0,"F","multi",10.42,462.1,"ColdWet","Wet","Cold"
"983","D","F67","F73","2009-01-14","mother swells","2010-04-08",14.7213114754098,NA,"conservative",8,7,8,0,0,0,"F","multi",8.55806451612903,721.3,"ColdWet","Wet","Cold"
"977","D","F67","F73","2009-01-14","mother swells","2010-04-08",14.7213114754098,NA,"conservative",9,8,9,0,0,0,"F","multi",8.43548387096774,971.7,"ColdWet","Wet","Cold"
"976","D","F67","F73","2009-01-14","mother swells","2010-04-08",14.7213114754098,NA,"conservative",10,9,10,0,0,0,"F","multi",8.07,634.7,"ColdDry","Dry","Cold"
"981","D","F67","F73","2009-01-14","mother swells","2010-04-08",14.7213114754098,NA,"conservative",11,10,11,0,0,0,"F","multi",7.27096774193548,415,"ColdDry","Dry","Cold"
"980","D","F67","F73","2009-01-14","mother swells","2010-04-08",14.7213114754098,NA,"conservative",12,11,12,0,0,0,"F","multi",7.09666666666667,154.1,"ColdDry","Dry","Cold"
"992","D","F67","F73","2009-01-14","mother swells","2010-04-08",14.7213114754098,NA,"conservative",13,12,13,0,0,0,"F","multi",6.22903225806452,63.9,"ColdDry","Dry","Cold"
"1013","D","F67","F73","2009-01-14","mother swells","2010-04-08",14.7213114754098,NA,"conservative",14,13,14,0,0,0,"F","multi",7.64516129032258,48.7,"HotDry","Dry","Hot"
"1010","D","F67","F73","2009-01-14","mother swells","2010-04-08",14.7213114754098,NA,"conservative",15,14,15,1,0,0,"F","multi",8.45357142857143,34.8,"HotDry","Dry","Hot"
"1052","D","F68","F74","2009-09-03","mother swells","2010-05-15",8.32786885245902,NA,"conservative",1,0,1,0,0,0,"F","multi",8.59354838709677,945.1,"ColdWet","Wet","Cold"
"1069","D","F68","F74","2009-09-03","mother swells","2010-05-15",8.32786885245902,NA,"conservative",2,1,2,0,0,0,"F","multi",8.39,832.2,"ColdDry","Dry","Cold"
"1085","D","F68","F74","2009-09-03","mother swells","2010-05-15",8.32786885245902,NA,"conservative",3,2,3,0,0,0,"F","multi",7.58387096774194,499.1,"ColdDry","Dry","Cold"
"1076","D","F68","F74","2009-09-03","mother swells","2010-05-15",8.32786885245902,NA,"conservative",4,3,4,0,0,0,"F","multi",7.02333333333333,194.4,"ColdDry","Dry","Cold"
"1079","D","F68","F74","2009-09-03","mother swells","2010-05-15",8.32786885245902,NA,"conservative",5,4,5,0,0,0,"F","multi",6.31290322580645,96.4,"ColdDry","Dry","Cold"
"1074","D","F68","F74","2009-09-03","mother swells","2010-05-15",8.32786885245902,NA,"conservative",6,5,6,0,0,0,"F","multi",7.28064516129032,48.7,"HotDry","Dry","Hot"
"1086","D","F68","F74","2009-09-03","mother swells","2010-05-15",8.32786885245902,NA,"conservative",7,6,7,0,0,0,"F","multi",8.21428571428572,29.6,"HotDry","Dry","Hot"
"1078","D","F68","F74","2009-09-03","mother swells","2010-05-15",8.32786885245902,NA,"conservative",8,7,8,0,0,0,"F","multi",9.17096774193548,89.9,"HotDry","Dry","Hot"
"1081","D","F68","F74","2009-09-03","mother swells","2010-05-15",8.32786885245902,NA,"conservative",9,8,9,1,0,0,"F","multi",9.50333333333333,174.7,"HotDry","Dry","Hot"
"1197","D2","F73","F75","2019-08-05","no swelling yet",NA,NA,NA,"conservative",1,0,1,0,0,0,"F","multi",8.86451612903226,993.17,"ColdWet","Wet","Cold"
"1200","D2","F73","F75","2019-08-05","no swelling yet",NA,NA,NA,"conservative",2,1,2,0,0,0,"F","multi",9.34838709677419,1204.070000001,"ColdWet","Wet","Cold"
"1209","D2","F73","F75","2019-08-05","no swelling yet",NA,NA,NA,"conservative",3,2,3,0,0,0,"F","multi",9.23666666666667,1062.15,"ColdDry","Dry","Cold"
"1196","D2","F73","F75","2019-08-05","no swelling yet",NA,NA,NA,"conservative",4,3,4,0,0,0,"F","multi",7.76451612903226,768.666666667,"ColdDry","Dry","Cold"
"1216","D2","F73","F75","2019-08-05","no swelling yet",NA,NA,NA,"conservative",5,4,5,0,0,0,"F","multi",7.36666666666667,579.166666666,"ColdDry","Dry","Cold"
"1201","D2","F73","F75","2019-08-05","no swelling yet",NA,NA,NA,"conservative",6,5,6,0,0,0,"F","multi",5.26451612903226,383.416666667,"ColdDry","Dry","Cold"
"1212","D2","F73","F75","2019-08-05","no swelling yet",NA,NA,NA,"conservative",7,6,7,0,0,0,"F","multi",5.55806451612903,239.5,"HotDry","Dry","Hot"
"1203","D2","F73","F75","2019-08-05","no swelling yet",NA,NA,NA,"conservative",8,7,8,0,0,0,"F","multi",6.92758620689655,10.4,"HotDry","Dry","Hot"
"1213","D","F73","F77","2016-02-25","mother swells","2017-02-26",12.0327868852459,"2017-02-05","conservative",1,0,1,0,1,0,"F","primi",8.33548387096774,37.7,"HotDry","Dry","Hot"
"1206","D","F73","F77","2016-02-25","mother swells","2017-02-26",12.0327868852459,"2017-02-05","conservative",2,1,2,0,1,0,"F","primi",10.5689655172414,65.5,"HotDry","Dry","Hot"
"1211","D","F73","F77","2016-02-25","mother swells","2017-02-26",12.0327868852459,"2017-02-05","conservative",3,2,3,0,1,0,"F","primi",11.1225806451613,83.4,"HotDry","Dry","Hot"
"1205","D","F73","F77","2016-02-25","mother swells","2017-02-26",12.0327868852459,"2017-02-05","conservative",4,3,4,0,1,0,"F","primi",10.06,319.5,"HotDry","Dry","Hot"
"1202","D","F73","F77","2016-02-25","mother swells","2017-02-26",12.0327868852459,"2017-02-05","conservative",5,4,5,0,1,0,"F","primi",9.55161290322581,543.8,"ColdWet","Wet","Cold"
"1204","D","F73","F77","2016-02-25","mother swells","2017-02-26",12.0327868852459,"2017-02-05","conservative",6,5,6,0,1,0,"F","primi",8.39666666666667,957.4,"ColdWet","Wet","Cold"
"1207","D","F73","F77","2016-02-25","mother swells","2017-02-26",12.0327868852459,"2017-02-05","conservative",7,6,7,0,1,0,"F","primi",8.5741935483871,1313.4,"ColdWet","Wet","Cold"
"1198","D","F73","F77","2016-02-25","mother swells","2017-02-26",12.0327868852459,"2017-02-05","conservative",8,7,8,0,1,0,"F","primi",9.25806451612903,1352.15,"ColdWet","Wet","Cold"
"1199","D","F73","F77","2016-02-25","mother swells","2017-02-26",12.0327868852459,"2017-02-05","conservative",9,8,9,0,1,0,"F","primi",8.75,1136.15,"ColdDry","Dry","Cold"
"1208","D","F73","F77","2016-02-25","mother swells","2017-02-26",12.0327868852459,"2017-02-05","conservative",10,9,10,0,1,0,"F","primi",7.49032258064516,560.95,"ColdDry","Dry","Cold"
"1214","D","F73","F77","2016-02-25","mother swells","2017-02-26",12.0327868852459,"2017-02-05","conservative",11,10,11,0,1,0,"F","primi",7.36,241.5,"ColdDry","Dry","Cold"
"1210","D","F73","F77","2016-02-25","mother swells","2017-02-26",12.0327868852459,"2017-02-05","conservative",12,11,12,0,1,1,"F","primi",7.06129032258065,16.9,"ColdDry","Dry","Cold"
"1215","D","F73","F77","2016-02-25","mother swells","2017-02-26",12.0327868852459,"2017-02-05","conservative",13,12,13,1,1,1,"F","primi",8.53225806451613,48.8,"HotDry","Dry","Hot"
"1192","D1","F72","F78","2019-09-12","no swelling yet",NA,NA,NA,"conservative",1,0,1,0,0,0,"F","primi",9.48387096774194,1071.170000001,"ColdWet","Wet","Cold"
"1195","D1","F72","F78","2019-09-12","no swelling yet",NA,NA,NA,"conservative",2,1,2,0,0,0,"F","primi",8.66666666666667,974.05,"ColdDry","Dry","Cold"
"1193","D1","F72","F78","2019-09-12","no swelling yet",NA,NA,NA,"conservative",3,2,3,0,0,0,"F","primi",7.56774193548387,728.966666667,"ColdDry","Dry","Cold"
"1191","D1","F72","F78","2019-09-12","no swelling yet",NA,NA,NA,"conservative",4,3,4,0,0,0,"F","primi",7.18,534.866666666,"ColdDry","Dry","Cold"
"1190","D1","F72","F78","2019-09-12","no swelling yet",NA,NA,NA,"conservative",5,4,5,0,0,0,"F","primi",5.29354838709677,339.016666667,"ColdDry","Dry","Cold"
"1194","D1","F72","F78","2019-09-12","no swelling yet",NA,NA,NA,"conservative",6,5,6,0,0,0,"F","primi",5.78387096774194,101.7,"HotDry","Dry","Hot"
"1189","D1","F72","F78","2019-09-12","no swelling yet",NA,NA,NA,"conservative",7,6,7,0,0,0,"F","primi",7.34137931034483,9.5,"HotDry","Dry","Hot"
"131","A","F7","F8","2008-02-16","mother swells","2009-04-30",14.3934426229508,"2009-04-15","conservative",1,0,1,0,1,0,"F","primi",6.83225806451613,3.6,"HotDry","Dry","Hot"
"130","A","F7","F8","2008-02-16","mother swells","2009-04-30",14.3934426229508,"2009-04-15","conservative",2,1,2,0,1,0,"F","primi",8.07586206896552,3.6,"HotDry","Dry","Hot"
"109","A","F7","F8","2008-02-16","mother swells","2009-04-30",14.3934426229508,"2009-04-15","conservative",3,2,3,0,1,0,"F","primi",8.48064516129032,141.5,"HotDry","Dry","Hot"
"134","A","F7","F8","2008-02-16","mother swells","2009-04-30",14.3934426229508,"2009-04-15","conservative",4,3,4,0,1,0,"F","primi",11.4166666666667,190.1,"HotDry","Dry","Hot"
"137","A","F7","F8","2008-02-16","mother swells","2009-04-30",14.3934426229508,"2009-04-15","conservative",5,4,5,0,1,0,"F","primi",10.8838709677419,510.85,"ColdWet","Wet","Cold"
"110","A","F7","F8","2008-02-16","mother swells","2009-04-30",14.3934426229508,"2009-04-15","conservative",6,5,6,0,1,0,"F","primi",7.8,553.9,"ColdWet","Wet","Cold"
"138","A","F7","F8","2008-02-16","mother swells","2009-04-30",14.3934426229508,"2009-04-15","conservative",7,6,7,0,1,0,"F","primi",7.35483870967742,1138.1,"ColdWet","Wet","Cold"
"127","A","F7","F8","2008-02-16","mother swells","2009-04-30",14.3934426229508,"2009-04-15","conservative",8,7,8,0,1,0,"F","primi",8.08064516129032,1121.05,"ColdWet","Wet","Cold"
"133","A","F7","F8","2008-02-16","mother swells","2009-04-30",14.3934426229508,"2009-04-15","conservative",9,8,9,0,1,0,"F","primi",7.50333333333333,986.4,"ColdDry","Dry","Cold"
"125","A","F7","F8","2008-02-16","mother swells","2009-04-30",14.3934426229508,"2009-04-15","conservative",10,9,10,0,1,0,"F","primi",7.81935483870968,459.5,"ColdDry","Dry","Cold"
"128","A","F7","F8","2008-02-16","mother swells","2009-04-30",14.3934426229508,"2009-04-15","conservative",11,10,11,0,1,0,"F","primi",5.93333333333333,155.8,"ColdDry","Dry","Cold"
"129","A","F7","F8","2008-02-16","mother swells","2009-04-30",14.3934426229508,"2009-04-15","conservative",12,11,12,0,1,0,"F","primi",6.4,109,"ColdDry","Dry","Cold"
"132","A","F7","F8","2008-02-16","mother swells","2009-04-30",14.3934426229508,"2009-04-15","conservative",13,12,13,0,1,0,"F","primi",7.53548387096774,1.1,"HotDry","Dry","Hot"
"126","A","F7","F8","2008-02-16","mother swells","2009-04-30",14.3934426229508,"2009-04-15","conservative",14,13,14,0,1,1,"F","primi",9.18928571428571,1.9,"HotDry","Dry","Hot"
"139","A","F7","F8","2008-02-16","mother swells","2009-04-30",14.3934426229508,"2009-04-15","conservative",15,14,15,1,1,1,"F","primi",9.27741935483871,46.2,"HotDry","Dry","Hot"
"1282","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",1,0,1,0,0,0,"F","primi",9.38064516129032,175.6,"ColdWet","Wet","Cold"
"1278","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",2,1,2,0,0,0,"F","primi",8.12,906.6,"ColdWet","Wet","Cold"
"1284","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",3,2,3,0,0,0,"F","primi",7.83225806451613,1726.1,"ColdWet","Wet","Cold"
"1257","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",4,3,4,0,0,0,"F","primi",8.06774193548387,1970,"ColdWet","Wet","Cold"
"1264","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",5,4,5,0,0,0,"F","primi",7.57,1466.5,"ColdDry","Dry","Cold"
"1280","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",6,5,6,0,0,0,"F","primi",7.08064516129032,631.3,"ColdDry","Dry","Cold"
"1263","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",7,6,7,0,0,0,"F","primi",6.40333333333333,309.6,"ColdDry","Dry","Cold"
"1277","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",8,7,8,0,0,0,"F","primi",6.50322580645161,75.8,"ColdDry","Dry","Cold"
"1275","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",9,8,9,0,0,0,"F","primi",7.35806451612903,41.5,"HotDry","Dry","Hot"
"1265","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",10,9,10,0,0,0,"F","primi",7.88214285714286,72.2,"HotDry","Dry","Hot"
"1270","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",11,10,11,0,0,0,"F","primi",8.78064516129032,90.9,"HotDry","Dry","Hot"
"1276","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",12,11,12,0,0,0,"F","primi",9.38333333333333,298.9,"HotDry","Dry","Hot"
"1283","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",13,12,13,0,0,0,"F","primi",8.99677419354839,535.2,"ColdWet","Wet","Cold"
"1274","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",14,13,14,0,0,0,"F","primi",8.1,952.5,"ColdWet","Wet","Cold"
"1271","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",15,14,15,0,0,0,"F","primi",7.89032258064516,1133.5,"ColdWet","Wet","Cold"
"1285","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",16,15,16,0,0,0,"F","primi",8.50645161290323,1276,"ColdWet","Wet","Cold"
"1269","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",17,16,17,0,0,0,"F","primi",7.92,981,"ColdDry","Dry","Cold"
"1281","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",18,17,18,0,0,0,"F","primi",6.96129032258064,630.8,"ColdDry","Dry","Cold"
"1259","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",19,18,19,0,0,0,"F","primi",6.7,198.3,"ColdDry","Dry","Cold"
"1256","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",20,19,20,0,0,0,"F","primi",6.14193548387097,57.3,"ColdDry","Dry","Cold"
"1268","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",21,20,21,0,0,0,"F","primi",7.93870967741935,18.5,"HotDry","Dry","Hot"
"1258","G","F85","F84","2013-06-13","mother swells","2015-03-24",21.2786885245902,NA,"conservative",22,21,22,1,0,0,"F","primi",9.40714285714286,3.5,"HotDry","Dry","Hot"
"1413","G","F90","F85","2007-10-24","mother swells","2009-06-06",19.3770491803279,NA,"conservative",1,0,1,0,0,0,"F","multi",7.15666666666667,543.8,"ColdDry","Dry","Cold"
"1403","G","F90","F85","2007-10-24","mother swells","2009-06-06",19.3770491803279,NA,"conservative",2,1,2,0,0,0,"F","multi",6.06129032258065,297.5,"ColdDry","Dry","Cold"
"1405","G","F90","F85","2007-10-24","mother swells","2009-06-06",19.3770491803279,NA,"conservative",3,2,3,0,0,0,"F","multi",6.43333333333333,103.8,"ColdDry","Dry","Cold"
"1400","G","F90","F85","2007-10-24","mother swells","2009-06-06",19.3770491803279,NA,"conservative",4,3,4,0,0,0,"F","multi",6.48064516129032,41.9,"ColdDry","Dry","Cold"
"1401","G","F90","F85","2007-10-24","mother swells","2009-06-06",19.3770491803279,NA,"conservative",5,4,5,0,0,0,"F","multi",6.92258064516129,3.6,"HotDry","Dry","Hot"
"1402","G","F90","F85","2007-10-24","mother swells","2009-06-06",19.3770491803279,NA,"conservative",6,5,6,0,0,0,"F","multi",8.50344827586207,3.6,"HotDry","Dry","Hot"
"1398","G","F90","F85","2007-10-24","mother swells","2009-06-06",19.3770491803279,NA,"conservative",7,6,7,0,0,0,"F","multi",8.79677419354839,139.4,"HotDry","Dry","Hot"
"1414","G","F90","F85","2007-10-24","mother swells","2009-06-06",19.3770491803279,NA,"conservative",8,7,8,0,0,0,"F","multi",11.6533333333333,229.4,"HotDry","Dry","Hot"
"1408","G","F90","F85","2007-10-24","mother swells","2009-06-06",19.3770491803279,NA,"conservative",9,8,9,0,0,0,"F","multi",10.1096774193548,614.1,"ColdWet","Wet","Cold"
"1396","G","F90","F85","2007-10-24","mother swells","2009-06-06",19.3770491803279,NA,"conservative",10,9,10,0,0,0,"F","multi",7.53333333333333,634.5,"ColdWet","Wet","Cold"
"1409","G","F90","F85","2007-10-24","mother swells","2009-06-06",19.3770491803279,NA,"conservative",11,10,11,0,0,0,"F","multi",7.7,1199.3,"ColdWet","Wet","Cold"
"1406","G","F90","F85","2007-10-24","mother swells","2009-06-06",19.3770491803279,NA,"conservative",12,11,12,0,0,0,"F","multi",8.16774193548387,1029.6,"ColdWet","Wet","Cold"
"1407","G","F90","F85","2007-10-24","mother swells","2009-06-06",19.3770491803279,NA,"conservative",13,12,13,0,0,0,"F","multi",7.73333333333333,911.8,"ColdDry","Dry","Cold"
"1412","G","F90","F85","2007-10-24","mother swells","2009-06-06",19.3770491803279,NA,"conservative",14,13,14,0,0,0,"F","multi",6.85806451612903,359,"ColdDry","Dry","Cold"
